verse,lemma,size_lemma,lemma_pos,pos,size_pos
Ps_17_44,"['ῥύομαι', 'μέ', 'ἐκ', 'ἀντιλογία', 'λαός', 'καθίστημι', 'μέ', 'εἰς', 'κεφαλή', 'ἔθνος', 'λαός', 'ὅς', 'οὐ', 'γινώσκω', 'δουλεύω', 'μοι']",16,"['καί', 'λεπτύνω', 'αὐτός', 'ὡς', 'χοῦς', 'κατά', 'πρόσωπος', 'ἀνέμος', 'ὡς', 'πηλός', 'πλατεῖα', 'λεαίνω', 'αὐτούς', 'ῥύσῃ', 'ἐγώ', 'ἐκ', 'ἀντιλογία', 'λαός', 'καταστήω', 'ἐγώ', 'εἰς', 'κεϕαλήν', 'ἐθνῶν·']","['CCONJ', 'VERB', 'PRON', 'ADV', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'ADV', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'VERB', 'PRON', 'ADP', 'NOUN', 'NOUN', 'VERB', 'PRON', 'ADP', 'NOUN', 'NOUN']",23
Ps_17_45,"['εἰς', 'ἀκοή', 'ὠτίον', 'ὑπακούω', 'μοι', 'υἱός', 'ἀλλότριος', 'ψεύδομαι', 'μοι']",9,"['λαός', 'ὅς', 'οὐ', 'γιγνώσκω', 'ἐδούλευσέν', 'ἐγώ', 'εἰς', 'ἀκοή', 'ὠτίου', 'ὑπήκουσέν', 'μοι·']","['NOUN', 'PRON', 'ADV', 'VERB', 'VERB', 'PRON', 'ADP', 'NOUN', 'ADJ', 'VERB', 'PRON']",11
Ps_17_46,"['υἱός', 'ἀλλότριος', 'παλαιόω', 'καί', 'χωλαίνω', 'ἀπό', 'ὁ', 'τρίβος', 'αὐτός']",9,"['υἱός', 'ἀλλότριος', 'ἐψεύσαντό', 'ἐγώ']","['NOUN', 'ADJ', 'ADJ', 'PRON']",4
Ps_17_47,"['ζάω', 'κύριος', 'καί', 'εὐλογητός', 'ὁ', 'θεός', 'μου', 'καί', 'ὑψόω', 'ὁ', 'θεός', 'ὁ', 'σωτηρία', 'μου']",14,"['υἱός', 'ἀλλότριος', 'ἐπαλαιώθησαν', 'καί', 'ἐχώλανα', 'ἀπό', 'ὁ', 'τρίβος', 'αὐτός']","['NOUN', 'ADJ', 'VERB', 'CCONJ', 'VERB', 'ADP', 'DET', 'ADJ', 'PRON']",9
Ps_17_48,"['ὁ', 'θεός', 'ὁ', 'δίδωμι', 'ἐκδίκησις', 'ἐμοί', 'καί', 'ὑποτάσσω', 'λαός', 'ὑπό', 'ἐμέ']",11,"['ζῶ', 'κύριος', 'καί', 'εὐλογητός', 'ὁ', 'θεός', 'ἐγώ', 'καί', 'ὑψωθήτω', 'ὁ', 'θεός', 'ὁ', 'σωτηρίας', 'ἐγώ']","['VERB', 'ADJ', 'CCONJ', 'ADJ', 'DET', 'ADV', 'PRON', 'CCONJ', 'VERB', 'DET', 'NOUN', 'DET', 'NOUN', 'PRON']",14
Ps_17_49,"['ὁ', 'ῥύστης', 'μου', 'ἐκ', 'ἐχθρός', 'μου', 'ὀργίλος', 'ἀπό', 'ὁ', 'ἐπανίστημι', 'ἐπί', 'ἐμέ', 'ὑψόω', 'μέ', 'ἀπό', 'ἀνήρ', 'ἄδικος', 'ῥύομαι', 'μέ']",19,"['ὁ', 'θεός', 'ὁ', 'δίδωμι', 'ἐκδικήσω', 'ἐγώ', 'καί', 'ὑποτάζω', 'λαός', 'ὑπό', 'ἐμέ', 'ὁ', 'ῥύστης', 'ἐγώ', 'ἐκ', 'ἐχθρός', 'ἐγώ', 'ὀργίλω']","['DET', 'NOUN', 'DET', 'VERB', 'VERB', 'PRON', 'CCONJ', 'VERB', 'NOUN', 'ADP', 'PRON', 'DET', 'NOUN', 'PRON', 'ADP', 'ADJ', 'PRON', 'VERB']",18
Ps_17_5,"['περιέχω', 'μέ', 'ὠδίν', 'θάνατος', 'καί', 'χειμάρρους', 'ἀνομία', 'ἐκταράσσω', 'μέ']",9,"['αἰνέω', 'ἐπικαλέω', 'κύριος', 'καί', 'ἐκ', 'ὁ', 'ἐχθρός', 'ἐγώ', 'σωθήσομαι']","['VERB', 'VERB', 'NOUN', 'CCONJ', 'ADP', 'DET', 'NOUN', 'PRON', 'VERB']",9
Ps_17_50,"['διά', 'οὗτος', 'ἐξομολογέω', 'σοί', 'ἐν', 'ἔθνος', 'κύριος', 'καί', 'ὁ', 'ὄνομα', 'σοῦ', 'ψάλλω']",12,"['ἀπό', 'ὁ', 'ἐπανιστανομένων', 'ἐπί', 'ἐγώ', 'ὑψώσω', 'ἐγώ', 'ἀπό', 'ἀνήρ', 'ἀδίκος', 'ῥύσῃ', 'ἐγώ']","['ADP', 'DET', 'VERB', 'ADP', 'PRON', 'VERB', 'PRON', 'ADP', 'NOUN', 'NOUN', 'VERB', 'PRON']",12
Ps_17_51,"['μεγαλύνω', 'ὁ', 'σωτηρία', 'ὁ', 'βασιλεύς', 'αὐτός', 'καί', 'ποιέω', 'ἔλεος', 'ὁ', 'χριστός', 'αὐτός', 'ὁ', 'Δαβίδ', 'καί', 'ὁ', 'σπέρμα', 'αὐτός', 'ἕως', 'αἰών']",20,"['διά', 'οὗτος', 'ἐξομολογήσομαί', 'σύ', 'ἐν', 'ἔθνος', 'κύριος', 'καί', 'ὁ', 'ὀνόματί', 'σύ', 'ψάλλω']","['ADP', 'ADJ', 'VERB', 'PRON', 'ADP', 'NOUN', 'VERB', 'CCONJ', 'DET', 'NOUN', 'PRON', 'VERB']",12
Ps_17_6,"['ὠδίν', 'ᾅδης', 'περικυκλόω', 'μέ', 'προφθάνω', 'μέ', 'παγίς', 'θάνατος']",8,"['περιέσχος', 'ἐγώ', 'ὠδῖων', 'θανάτος', 'καί', 'χείμαρρος', 'ἀνομίας', 'ἐξετάραξάν', 'ἐγώ']","['VERB', 'PRON', 'NOUN', 'NOUN', 'CCONJ', 'ADJ', 'NOUN', 'NOUN', 'PRON']",9
Ps_17_7,"['καί', 'ἐν', 'ὁ', 'θλίβω', 'μέ', 'ἐπικαλέω', 'ὁ', 'κύριος', 'καί', 'πρός', 'ὁ', 'θεός', 'μου', 'κράζω', 'ἀκούω', 'ἐκ', 'ναός', 'ἅγιος', 'αὐτός', 'φωνή', 'μου', 'καί', 'ὁ', 'κραυγή', 'μου', 'ἐνώπιος', 'αὐτός', 'εἰσέρχομαι', 'εἰς', 'ὁ', 'οὖς', 'αὐτός']",32,"['ὠδῖνες', 'ᾅδης', 'περιεκύκλωσάν', 'ἐγώ', 'προέϕθασάν', 'ἐγώ', 'παγίς', 'θανάτος', 'καί', 'ἐν', 'ὁ', 'θλίβεσθαί', 'ἐγώ', 'ἐπεκαλεσάμην', 'ὁ', 'κύριος', 'καί', 'πρός', 'ὁ', 'θεόν', 'ἐγώ', 'ἐκέκραξα·']","['NOUN', 'NOUN', 'VERB', 'PRON', 'VERB', 'PRON', 'ADJ', 'NOUN', 'CCONJ', 'ADP', 'DET', 'VERB', 'PRON', 'VERB', 'DET', 'NOUN', 'CCONJ', 'ADP', 'DET', 'NOUN', 'PRON', 'VERB']",22
Ps_17_8,"['καί', 'σαλεύω', 'καί', 'ἔντρομος', 'γίνομαι', 'ὁ', 'γῆ', 'καί', 'ὁ', 'θεμέλιος', 'ὁ', 'ὄρος', 'ταράσσω', 'καί', 'σαλεύω', 'ὅτι', 'ὀργίζω', 'αὐτός', 'ὁ', 'θεός']",20,"[' ', 'ἀκούω', 'ἐκ', 'ναός', 'ἁγίου', 'αὐτός', 'ϕωνός', 'ἐγώ', 'καί', 'ὁ', 'κραυγή', 'ἐγώ', 'ἐνώπιον', 'αὐτός', 'εἰσελεύσω', 'εἰς', 'ὁ', 'οὖς', 'αὐτός']","['NOUN', 'VERB', 'ADP', 'NOUN', 'ADJ', 'ADJ', 'ADJ', 'PRON', 'CCONJ', 'DET', 'NOUN', 'PRON', 'ADJ', 'PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'PRON']",19
Ps_17_9,"['ἀναβαίνω', 'καπνός', 'ἐν', 'ὀργή', 'αὐτός', 'καί', 'πῦρ', 'ἀπό', 'πρόσωπον', 'αὐτός', 'καταφλογίζω', 'ἄνθραξ', 'ἀνάπτω', 'ἀπό', 'αὐτός']",15,"['καί', 'ἐσαλεύθη', 'καί', 'ἔντρομος', 'ἐγενήθη', 'ὁ', 'γῆ', 'καί', 'ὁ', 'θεμέλιον', 'ὁ', 'ὀρέων', 'ἐταράζω', 'καί', 'ἐσαλεύθησαν', 'ὅτι', 'ὠργίζομαι', 'αὐτός', 'ὁ', 'θεός']","['CCONJ', 'VERB', 'CCONJ', 'ADJ', 'VERB', 'DET', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'DET', 'NOUN', 'VERB', 'CCONJ', 'VERB', 'SCONJ', 'VERB', 'PRON', 'DET', 'NUM']",20
Ps_18_1,"['εἰς', 'ὁ', 'τέλος', 'ψαλμός', 'ὁ', 'Δαβίδ']",6,"['μεγαλύνων', 'ὁ', 'σωτηρίας', 'ὁ', 'βασιλέως', 'αὐτός', 'καί', 'ποιέω', 'ἔλεος', 'ὁ', 'χριστός', 'αὐτός', 'ὁ', 'Δαυιδ', 'καί', 'ὁ', 'σπέρματι', 'αὐτός', 'ἕως', 'αἰών', 'εἰς', 'ὁ', 'τέλος·']","['VERB', 'DET', 'NOUN', 'DET', 'NOUN', 'PRON', 'CCONJ', 'VERB', 'NOUN', 'DET', 'NOUN', 'PRON', 'DET', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'PRON', 'ADP', 'NOUN', 'ADP', 'DET', 'VERB']",23
Ps_18_10,"['ὁ', 'φόβος', 'κύριος', 'ἁγνός', 'διαμένω', 'εἰς', 'αἰών', 'αἰών', 'ὁ', 'κρίμα', 'κύριος', 'ἀληθινός', 'δικαιόω', 'ἐπί', 'ὁ', 'αὐτός']",16,"['ὁ', 'δικαιώμα', 'κυρίου', 'εὐθύς', 'εὐϕραίνω', 'καρδίαν·', 'ὁ', 'ἐντολή', 'κυρίου', 'τηλαυγής', 'ϕωτίζω', 'ὀϕθαλμούς·']","['DET', 'NOUN', 'VERB', 'ADJ', 'VERB', 'PRON', 'DET', 'NOUN', 'VERB', 'VERB', 'VERB', 'NOUN']",12
Ps_18_11,"['ἐπιθυμητός', 'ὑπέρ', 'χρυσίον', 'καί', 'λίθος', 'τίμιος', 'πολύς', 'καί', 'γλυκύς', 'ὑπέρ', 'μέλι', 'καί', 'κηρίον']",13,"['ὁ', 'ϕόβος', 'κυρίου', 'ἁγνός', 'διαμένω', 'εἰς', 'αἰών', 'αἰῶνος·', 'ὁ', 'κρίμα', 'κυρίου', 'ἀληθινά', 'δεδικαιωμένα', 'ἐπί', 'ὁ', 'αὐτό']","['DET', 'NOUN', 'VERB', 'ADJ', 'VERB', 'ADP', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADJ', 'ADJ', 'VERB', 'ADP', 'DET', 'NOUN']",16
Ps_18_12,"['καί', 'γάρ', 'ὁ', 'δοῦλος', 'σοῦ', 'φυλάσσω', 'αὐτός', 'ἐν', 'ὁ', 'φυλάσσω', 'αὐτός', 'ἀνταπόδοσις', 'πολύς']",13,"['ἐπιθυμητός', 'ὑπέρ', 'χρυσίον', 'καί', 'λίθος', 'τίμιον', 'πολύς', 'καί', 'γλυκύς', 'ὑπέρ', 'μέλι', 'καί', 'κηρίον']","['VERB', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'ADJ', 'CCONJ', 'ADJ', 'ADP', 'NOUN', 'CCONJ', 'VERB']",13
Ps_18_13,"['παράπτωμα', 'τίς', 'συνίημι', 'ἐκ', 'ὁ', 'κρύφιος', 'μου', 'καθαρίζω', 'μέ']",9,"['καί', 'γάρ', 'ὁ', 'δοῦλός', 'σύ', 'ϕυλάσσις', 'αὐτά·', 'ἐν', 'ὁ', 'ϕυλάσσω', 'αὐτός', 'ἀνταπόδοσις', 'πολλή']","['ADV', 'ADV', 'DET', 'NOUN', 'PRON', 'VERB', 'NOUN', 'ADP', 'DET', 'VERB', 'PRON', 'NOUN', 'NOUN']",13
Ps_18_14,"['καί', 'ἀπό', 'ἀλλότριος', 'φείδομαι', 'ὁ', 'δοῦλος', 'σοῦ', 'ἐάν', 'μή', 'μου', 'κατακυριεύω', 'τότε', 'ἄμωμος', 'εἰμί', 'καί', 'καθαρίζω', 'ἀπό', 'ἁμαρτία', 'μέγας']",19,"['παραπτώμα', 'τίς', 'συνήσω', 'ἐκ', 'ὁ', 'κρυϕίων', 'ἐγώ', 'καθάρισόν', 'ἐγώ', 'καί', 'ἀπό', 'ἀλλοτρίων', 'ϕεῖσαι', 'ὁ', 'δούλος', 'σου·']","['NOUN', 'PART', 'VERB', 'ADP', 'DET', 'VERB', 'PRON', 'NOUN', 'PRON', 'CCONJ', 'ADP', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADJ']",16
Ps_18_15,"['καί', 'εἰμί', 'εἰς', 'εὐδοκία', 'ὁ', 'λόγιον', 'ὁ', 'στόμα', 'μου', 'καί', 'ὁ', 'μελέτη', 'ὁ', 'καρδία', 'μου', 'ἐνώπιος', 'σοῦ', 'διά', 'πᾶς', 'κύριος', 'βοηθός', 'μου', 'καί', 'λυτρωτής', 'μου']",25,"[' ', 'ἐάν', 'μή', 'ἐγώ', 'κατακυριεύσωσις', 'τότες', 'ἄμωμος', 'εἰμί', 'καί', 'καθαρισθήσομαι', 'ἀπό', 'ἁμαρτίας', 'μεγάλη', 'καί', 'εἰμί', 'εἰς', 'εὐδοκίαν', 'ὁ', 'λόγιον', 'ὁ', 'στόματός', 'ἐγώ', 'καί', 'ὁ', 'μελέτη', 'ὁ', 'καρδίας', 'ἐγώ', 'ἐνώπιόν', 'σύ', 'διά', 'παντός']","['VERB', 'SCONJ', 'ADP', 'PRON', 'NOUN', 'ADJ', 'ADJ', 'AUX', 'CCONJ', 'VERB', 'ADP', 'NOUN', 'NOUN', 'CCONJ', 'AUX', 'ADP', 'NOUN', 'DET', 'NOUN', 'DET', 'VERB', 'PRON', 'CCONJ', 'DET', 'ADJ', 'DET', 'NOUN', 'PRON', 'NOUN', 'PRON', 'ADP', 'ADJ']",32
Ps_18_2,"['ὁ', 'οὐρανός', 'διηγέομαι', 'δόξα', 'θεός', 'ποίησις', 'δέ', 'χείρ', 'αὐτός', 'ἀναγγέλλω', 'ὁ', 'στερέωμα']",12,"['ψαλμός', 'ὁ', 'Δαυιδ']","['NOUN', 'DET', 'NOUN']",3
Ps_18_3,"['ἡμέρα', 'ὁ', 'ἡμέρα', 'ἐρεύγομαι', 'ῥῆμα', 'καί', 'νύξ', 'νύξ', 'ἀναγγέλλω', 'γνῶσις']",10,"['ὁ', 'οὐρανός', 'διηγοῦνμαι', 'δόξα', 'θεός', 'ποίης', 'δέ', 'χείρ', 'αὐτός', 'ἀναγγέλλω', 'ὁ', 'στερέωμα·']","['DET', 'NOUN', 'ADJ', 'VERB', 'NOUN', 'ADJ', 'CCONJ', 'NOUN', 'PRON', 'VERB', 'DET', 'VERB']",12
Ps_18_4,"['οὐ', 'εἰμί', 'λαλιά', 'οὐδέ', 'λόγος', 'ὅς', 'οὐχί', 'ἀκούω', 'ὁ', 'φωνή', 'αὐτός']",11,"['ἡμέρα', 'ὁ', 'ἡμέρᾳ', 'ἐρεύγω', 'ῥῆμα', 'καί', 'νύξ', 'νύξ', 'ἀναγγέλλω', 'γνῶσις']","['ADJ', 'DET', 'ADJ', 'VERB', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'VERB', 'NOUN']",10
Ps_18_5,"['εἰς', 'πᾶς', 'ὁ', 'γῆ', 'ἐξέρχομαι', 'ὁ', 'φθόγγος', 'αὐτός', 'καί', 'εἰς', 'ὁ', 'πέρας', 'ὁ', 'οἰκουμένη', 'ὁ', 'ῥῆμα', 'αὐτός', 'ἐν', 'ὁ', 'ἥλιος', 'τίθημι', 'ὁ', 'σκήνωμα', 'αὐτός']",24,"['οὐ', 'εἰμί', 'λαλιαί', 'οὐδέ', 'λόγος', 'ὅς', 'οὐ', 'ἀκούομαι', 'ὁ', 'ϕωνός', 'αὐτῶν·', 'εἰς', 'πᾶς', 'ὁ', 'γῆ', 'ἐξέρχομαι', 'ὁ', 'ϕθόγγος', 'αὐτός', 'καί', 'εἰς', 'ὁ', 'πέρατα', 'ὁ', 'οἰκουμένη', 'ὁ', 'ῥήμα', 'αὐτός']","['ADV', 'AUX', 'ADJ', 'CCONJ', 'ADJ', 'PRON', 'ADV', 'VERB', 'DET', 'ADJ', 'VERB', 'ADP', 'DET', 'DET', 'NOUN', 'VERB', 'DET', 'NOUN', 'PRON', 'CCONJ', 'ADP', 'DET', 'NOUN', 'DET', 'NOUN', 'DET', 'NOUN', 'PRON']",28
Ps_18_6,"['καί', 'αὐτός', 'ὥς', 'νυμφίος', 'ἐκπορεύομαι', 'ἐκ', 'παστός', 'αὐτός', 'ἀγαλλιάω', 'ὥς', 'γίγας', 'τρέχω', 'ὁδός', 'αὐτός']",14,"['ἐν', 'ὁ', 'ἡλίῳ', 'τίθημι', 'ὁ', 'σκήνωμα', 'αὐτοῦ·', 'καί', 'αὐτός', 'ὡς', 'νυμϕίος', 'ἐκπορευόμενος', 'ἐκ', 'παστός', 'αὐτός']","['ADP', 'DET', 'VERB', 'VERB', 'DET', 'NOUN', 'VERB', 'ADV', 'PRON', 'ADV', 'ADJ', 'VERB', 'ADP', 'ADJ', 'ADJ']",15
Ps_18_7,"['ἀπό', 'ἄκρον', 'ὁ', 'οὐρανός', 'ὁ', 'ἔξοδος', 'αὐτός', 'καί', 'ὁ', 'κατάντημα', 'αὐτός', 'ἕως', 'ἄκρον', 'ὁ', 'οὐρανός', 'καί', 'οὐ', 'εἰμί', 'ὅς', 'ἀποκρύπτω', 'ὁ', 'θερμός', 'αὐτός']",23,"['ἀγαλλιάσω', 'ὡς', 'γίξ', 'δραμμάνω', 'ὁδός', 'αὐτός', 'ἀπ', 'ά', 'ἄκρον', 'ὁ', 'οὐρανός', 'ὁ', 'ἔξοδος', 'αὐτός']","['VERB', 'ADV', 'NOUN', 'VERB', 'NOUN', 'PRON', 'ADP', 'ADP', 'NOUN', 'DET', 'NOUN', 'DET', 'NOUN', 'PRON']",14
Ps_18_8,"['ὁ', 'νόμος', 'ὁ', 'κύριος', 'ἄμωμος', 'ἐπιστρέφω', 'ψυχή', 'ὁ', 'μαρτυρία', 'κύριος', 'πιστός', 'σοφίζω', 'νήπιος']",13,"['καί', 'ὁ', 'κατάντημα', 'αὐτός', 'ἕως', 'ἄκρον', 'ὁ', 'οὐρανός', 'καί', 'οὐ', 'εἰμί', 'ὅς', 'ἀποκρυβήσομαι', 'ὁ', 'θέρμη', 'αὐτός']","['CCONJ', 'DET', 'NOUN', 'PRON', 'ADP', 'NOUN', 'DET', 'NOUN', 'CCONJ', 'ADV', 'AUX', 'PRON', 'VERB', 'DET', 'NOUN', 'PRON']",16
Ps_18_9,"['ὁ', 'δικαίωμα', 'κύριος', 'εὐθύς', 'εὐφραίνω', 'καρδία', 'ὁ', 'ἐντολή', 'κύριος', 'τηλαυγής', 'φωτίζω', 'ὀφθαλμός']",12,"['ὁ', 'νόμος', 'ὁ', 'κυρίου', 'ἄμωμος', 'ἐπιστρέϕων', 'ψυχάς·', 'ὁ', 'μαρτυρία', 'κυρίου', 'πιστή', 'σοϕίζω', 'νήπια·']","['DET', 'NOUN', 'PRON', 'ADJ', 'ADJ', 'VERB', 'ADJ', 'DET', 'NOUN', 'VERB', 'NOUN', 'VERB', 'NOUN']",13
Ps_19_1,"['εἰς', 'ὁ', 'τέλος', 'ψαλμός', 'ὁ', 'Δαβίδ']",6,"['κύριε', 'βοηθέ', 'ἐγώ', 'καί', 'λυτρωτά', 'ἐγώ', 'εἰς', 'ὁ', 'τέλος·']","['ADJ', 'NOUN', 'PRON', 'CCONJ', 'VERB', 'PRON', 'ADP', 'DET', 'VERB']",9
Ps_19_10,"['κύριος', 'σώζω', 'ὁ', 'βασιλεύς', 'σοῦ', 'καί', 'ἐπακούω', 'ἡμῶν', 'ἐν', 'ὅς', 'ἄν', 'ἡμέρα', 'ἐπικαλέω', 'σέ']",14,"['αὐτός', 'συνεποδίσθησαν', 'καί', 'πίπτω', 'ἐγώ', 'δέ', 'ἀνέστημεν', 'καί', 'ἀνωρθώθημεν']","['ADJ', 'VERB', 'CCONJ', 'VERB', 'PRON', 'CCONJ', 'VERB', 'CCONJ', 'VERB']",9
Ps_19_2,"['ἐπακούω', 'σοῦ', 'κύριος', 'ἐν', 'ἡμέρα', 'θλῖψις', 'ὑπερασπίζω', 'σοῦ', 'ὁ', 'ὄνομα', 'ὁ', 'θεός', 'Ἰακώβ']",13,"[' ', 'ψαλμός', 'ὁ', 'Δαυιδ']","['VERB', 'NOUN', 'DET', 'NOUN']",4
Ps_19_3,"['ἐξαποστέλλω', 'σοί', 'βοήθεια', 'ἐκ', 'ἅγιος', 'καί', 'ἐκ', 'Σιών', 'ἀντιλαμβάνω', 'σοῦ']",10,"['ί', 'Επακούζω', 'σύ', 'κύριος', 'ἐν', 'ἡμέρᾳ', 'θλίψις', 'ὑπερασπίζω', 'σύ', 'ὁ', 'ὄνομα', 'ὁ', 'θεός', 'Ιακωβ']","['ADP', 'PROPN', 'PRON', 'ADJ', 'ADP', 'ADJ', 'NOUN', 'VERB', 'PRON', 'DET', 'NOUN', 'DET', 'NOUN', 'NOUN']",14
Ps_19_4,"['μιμνήσκω', 'πᾶς', 'θυσία', 'σοῦ', 'καί', 'ὁ', 'ὁλοκαύτωμα', 'σοῦ', 'πιαίνω', 'διάψαλμα']",10,"['ἐξαποστείλαι', 'σύ', 'βοήθεια', 'ἐκ', 'ἁγίου', 'καί', 'ἐκ', 'Σιων', 'ἀντιλάβοιτό', 'σύ', 'μνησθείη', 'πάσος', 'θυσίας', 'σύ', 'καί', 'ὁ', 'ὁλοκαύτωμά', 'σύ', 'πιανάτω']","['VERB', 'PRON', 'NOUN', 'ADP', 'ADJ', 'CCONJ', 'ADP', 'NOUN', 'NOUN', 'PRON', 'NOUN', 'VERB', 'NOUN', 'PRON', 'CCONJ', 'DET', 'NOUN', 'PRON', 'VERB']",19
Ps_19_5,"['δίδωμι', 'σοί', 'κατά', 'ὁ', 'καρδία', 'σοῦ', 'καί', 'πᾶς', 'ὁ', 'βουλή', 'σοῦ', 'πληρόω']",12,['διάψαλμα'],['NOUN'],1
Ps_19_6,"['ἀγαλλιάω', 'ἐν', 'ὁ', 'σωτήριος', 'σοῦ', 'καί', 'ἐν', 'ὄνομα', 'θεός', 'ἡμῶν', 'μεγαλύνω', 'πληρόω', 'κύριος', 'πᾶς', 'ὁ', 'αἴτημα', 'σοῦ']",17,"['δίδωμι', 'σύ', 'κατά', 'ὁ', 'καρδία', 'σύ', 'καί', 'πᾶς', 'ὁ', 'βουλήν', 'σύ', 'πληρώζω', 'ἀγαλλιασόμεθα', 'ἐν', 'ὁ', 'σωτηρίῳ', 'σύ', 'καί', 'ἐν', 'ὀνόμα', 'θεός', 'ἐγώ', 'μεγαλυνθησόμεθα']","['VERB', 'PRON', 'ADP', 'DET', 'NOUN', 'PRON', 'CCONJ', 'DET', 'DET', 'NOUN', 'PRON', 'ADJ', 'VERB', 'ADP', 'PRON', 'NOUN', 'PRON', 'CCONJ', 'ADP', 'NOUN', 'NOUN', 'PRON', 'VERB']",23
Ps_19_7,"['νῦν', 'γινώσκω', 'ὅτι', 'σώζω', 'κύριος', 'ὁ', 'χριστός', 'αὐτός', 'ἐπακούω', 'αὐτός', 'ἐκ', 'οὐρανός', 'ἅγιος', 'αὐτός', 'ἐν', 'δυναστεία', 'ὁ', 'σωτηρία', 'ὁ', 'δεξιός', 'αὐτός']",21,"['πληρώω', 'κύριος', 'πάντα', 'ὁ', 'ἐαἰτήματά', 'σύ', 'νῦν', 'γιγνώσκω', 'ὅτι', 'σῴζω', 'κύριος', 'ὁ', 'χριστός', 'αὐτοῦ·']","['VERB', 'ADJ', 'VERB', 'PRON', 'VERB', 'PRON', 'ADV', 'VERB', 'SCONJ', 'VERB', 'ADJ', 'DET', 'NOUN', 'VERB']",14
Ps_19_8,"['οὗτος', 'ἐν', 'ἅρμα', 'καί', 'οὗτος', 'ἐν', 'ἵππος', 'ἡμεῖς', 'δέ', 'ἐν', 'ὄνομα', 'κύριος', 'θεός', 'ἡμῶν', 'μεγαλύνω']",15,"[' ', 'ἐπακούσω', 'αὐτός', 'ἐκ', 'οὐρανός', 'ἁγίου', 'αὐτοῦ·', 'ἐν', 'δυναστεία', 'ὁ', 'σωτηρία', 'ὁ', 'δεξιός', 'αὐτός']","['VERB', 'VERB', 'PRON', 'ADP', 'NOUN', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'DET', 'NOUN', 'DET', 'ADJ', 'PRON']",14
Ps_19_9,"['αὐτός', 'συμποδίζω', 'καί', 'πίπτω', 'ἡμεῖς', 'δέ', 'ἀνίστημι', 'καί', 'ἀνορθόω']",9,"['οὗτος', 'ἐν', 'ἅρμα', 'καί', 'οὗτος', 'ἐν', 'ἵππος', 'ἐγώ', 'δέ', 'ἐν', 'ὀνόμα', 'κυρίου', 'θεός', 'ἐγώ', 'μεγαλυνθησόμεθα']","['PRON', 'ADP', 'NOUN', 'CCONJ', 'PRON', 'ADP', 'NOUN', 'PRON', 'CCONJ', 'ADP', 'NOUN', 'VERB', 'NOUN', 'PRON', 'VERB']",15
Ps_1_2,"['ἀλλά', 'ἤ', 'ἐν', 'ὁ', 'νόμος', 'κύριος', 'ὁ', 'θέλημα', 'αὐτός', 'καί', 'ἐν', 'ὁ', 'νόμος', 'αὐτός', 'μελετάω', 'ἡμέρα', 'καί', 'νύξ']",18,"['Μακάριος', 'ἀνήρ', 'ὅς', 'οὐ', 'ἐπορεύθη', 'ἐν', 'βουλή', 'ἀσεβής', 'καί', 'ἐν', 'ὁδός', 'ἁμαρτωλός', 'οὐ', 'ἵστημι', 'καί', 'ἐπί', 'καθέδρα', 'λοιμός', 'οὐ', 'ἐκάθισεν']","['NOUN', 'VERB', 'PRON', 'ADV', 'VERB', 'ADP', 'NOUN', 'VERB', 'CCONJ', 'ADP', 'NOUN', 'ADJ', 'ADV', 'VERB', 'CCONJ', 'ADP', 'NOUN', 'NOUN', 'ADV', 'VERB']",20
Ps_1_3,"['καί', 'εἰμί', 'ὥς', 'ὁ', 'ξύλον', 'ὁ', 'φυτεύω', 'παρά', 'ὁ', 'διέξοδος', 'ὁ', 'ὕδωρ', 'ὅς', 'ὁ', 'καρπός', 'αὐτός', 'δίδωμι', 'ἐν', 'καιρός', 'αὐτός', 'καί', 'ὁ', 'φύλλον', 'αὐτός', 'οὐ', 'ἀπορέω', 'καί', 'πᾶς', 'ὅσος', 'ἄν', 'ποιέω', 'κατευοδόω']",32,"['ἀλλά', 'ἤ', 'ἐν', 'ὁ', 'νόμον', 'κυρίου', 'ὁ', 'θέλημα', 'αὐτός', 'καί', 'ἐν', 'ὁ', 'νόμον', 'αὐτός', 'μελετήσει', 'ἡμέρα', 'καί', 'νυκτός']","['CCONJ', 'ADV', 'ADP', 'DET', 'NOUN', 'VERB', 'DET', 'NOUN', 'PRON', 'CCONJ', 'ADP', 'DET', 'NOUN', 'PRON', 'VERB', 'NOUN', 'CCONJ', 'NOUN']",18
